module_group,avg_total_l2,avg_ratio,ratio_std,avg_ma_total,avg_std_total,avg_sparsity,avg_heavy_tail,stability_ratio,recommended_bits,rationale
sam_mask_decoder.transformer.norm_final_attn.weight,0.00010794500625528916,2.105981848123929e-06,1.937501258033218e-06,0.00010849681942076482,8.726407648491894e-05,0.975794522697098,264.4869906651067,0.8043007799749177,32,Extreme gradient-to-weight scaling
sam_prompt_encoder.mask_downscaling.0.bias,0.0004510495177344524,0.003356039806189588,0.00532910391550776,0.0004358330442770266,0.0006262121994512151,0.531148643102613,2878276.4124781126,1.436816706934178,32,Extreme gradient-to-weight scaling
sam_prompt_encoder.mask_downscaling.0.weight,0.004787287669545972,0.040184023820153354,0.06301291952362312,0.004571111128797741,0.006711555758440258,0.6001492101389448,35145.24326678313,1.4682547786156055,32,Extreme gradient-to-weight scaling
sam_prompt_encoder.mask_downscaling.1.bias,0.000912036964856755,0.007959373949599996,0.01145459669036991,0.0008839612022133913,0.0012300229457886823,0.5968941045206124,37.086227550146596,1.3914897426592605,16,High gradient dynamics or heavy tails
sam_prompt_encoder.mask_downscaling.1.weight,0.0009641498590906669,0.004843628172333969,0.0070764859024203715,0.0009267155934370013,0.0012986320038581396,0.678639620828655,12.1290467412196,1.4013274547822976,16,High gradient dynamics or heavy tails
sam_prompt_encoder.mask_downscaling.3.bias,0.00873731015853792,1.258305095237143,1.7179694339897118,0.00840256451371444,0.011151189319875868,0.8045463519953998,115497.36531047072,1.327117370140413,32,Extreme gradient-to-weight scaling
sam_prompt_encoder.mask_downscaling.3.weight,0.001730493969656193,0.002818145722428116,0.0038409673167336855,0.001668761514615322,0.002211319122910724,0.9039573499041735,69718.69755015054,1.3251259113681506,32,Extreme gradient-to-weight scaling
sam_prompt_encoder.mask_downscaling.4.bias,0.00013863284649663692,6.802849195318696e-05,9.029432112369026e-05,0.00013458490417521813,0.00017761577137957873,0.7972952154523272,22.701306860097738,1.3197302659467518,16,High gradient dynamics or heavy tails
sam_prompt_encoder.mask_downscaling.4.weight,0.00019274439819631724,0.00011977967230566353,0.00016009836862542715,0.00018562253537311184,0.0002413410458987109,0.8646909468481453,32.09780770841603,1.3001710455769913,16,High gradient dynamics or heavy tails
sam_prompt_encoder.mask_downscaling.6.bias,0.0003357646210778575,0.00042026152574467827,0.00056456111959331,0.0003251792183950128,0.0004323996268390565,0.9370364753102038,478.33266982109694,1.3297271239326165,32,Extreme gradient-to-weight scaling
sam_prompt_encoder.mask_downscaling.6.weight,0.0009656807187739656,0.00025078177679092764,0.00035903974940198374,0.0009318994821726649,0.001276225480674621,0.9867635325652565,1231.5626719204058,1.3694883462100245,32,Extreme gradient-to-weight scaling
sam_prompt_encoder.no_mask_embed.weight,0.0004737769292620689,0.0011998441265385123,0.0006831499800894868,0.0004767998995537846,0.00025492041976599275,0.9359438413320961,873.0138593680321,0.5346486440214463,32,Extreme gradient-to-weight scaling
sam_prompt_encoder.not_a_point_embed.weight,0.0001773310097197954,0.00011007367524761125,7.993248632542482e-05,0.00017570224029518508,0.00011890678326755391,0.9226184584550358,195.18455312895168,0.6767516627436675,32,Extreme gradient-to-weight scaling
sam_prompt_encoder.point_embeddings.0.weight,0.00021445280465385346,0.00013728311250316673,0.00028350573250379886,0.00020617848491788962,0.0003691277744900748,0.9876370967127945,193.97184418228164,1.7903312008383394,32,Extreme gradient-to-weight scaling
sam_prompt_encoder.point_embeddings.1.weight,0.00020328301620694495,0.00013881635645483098,0.0002319637394969812,0.00019801692359510637,0.00029474655890865853,0.9888147066663191,110.20634879549814,1.4884917589737903,16,High gradient dynamics or heavy tails
sam_prompt_encoder.point_embeddings.2.weight,4.769202452151781e-05,2.3675027240628637e-05,5.887706018938627e-05,4.7356632668014595e-05,0.0001004514882785638,0.990504308627235,29.003456268396462,2.1211704173048243,16,High gradient dynamics or heavy tails
sam_prompt_encoder.point_embeddings.3.weight,5.904327517955805e-05,2.7971307673943493e-05,8.092528057955907e-05,5.8242150230829434e-05,0.00013511024510199808,0.9898075457379977,27.279851241955463,2.319801802758304,16,High gradient dynamics or heavy tails
